<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.07.21	03:11:45	4007.75	4009.86	4006.59	4009.86	315	301	113760
2026.07.21	03:13:37	4009.86	4010.94	4007.67	4010.94	348	312	111917
2026.07.21	03:15:38	4010.94	4012.74	4009.47	4009.47	339	329	120688
2026.07.21	03:17:52	4009.47	4010.98	4007.71	4010.98	407	321	133758
2026.07.21	03:19:10	4010.98	4013.74	4010.47	4013.74	259	205	78436
2026.07.21	03:21:29	4013.74	4016.55	4013.28	4013.28	368	371	138737
2026.07.21	03:24:19	4013.28	4016.16	4012.89	4016.16	425	410	170225
2026.07.21	03:26:28	4016.16	4018.76	4015.49	4015.49	424	366	128557
2026.07.21	03:30:08	4015.49	4017.63	4014.36	4014.36	523	484	220178
2026.07.21	03:34:51	4014.36	4017.35	4014.08	4017.35	634	572	282408
2026.07.21	03:36:06	4017.35	4019.75	4016.48	4019.75	213	167	75229
2026.07.21	03:37:05	4019.75	4022.18	4018.91	4018.91	181	178	58953
2026.07.21	03:41:38	4018.91	4020.93	4017.66	4020.93	617	547	273013
2026.07.21	03:47:30	4020.93	4024.20	4020.93	4024.20	842	851	352031
2026.07.21	03:51:36	4024.20	4025.51	4022.24	4025.51	634	601	245284
2026.07.21	03:55:05	4025.51	4027.06	4023.79	4023.79	505	537	209609
2026.07.21	03:59:02	4023.79	4026.41	4023.14	4026.41	568	573	236842
2026.07.21	04:00:03	4026.41	4026.48	4023.21	4023.21	147	154	61067
2026.07.21	04:00:10	4023.21	4023.52	4020.25	4020.25	41	43	6589
2026.07.21	04:01:00	4020.25	4021.89	4018.62	4021.89	276	219	49682
2026.07.21	04:01:20	4021.89	4024.59	4021.32	4024.59	103	74	19648
2026.07.21	04:01:42	4024.59	4025.52	4022.25	4022.25	98	107	21967
2026.07.21	04:04:17	4022.25	4024.37	4021.10	4021.10	554	502	155502
2026.07.21	04:05:01	4021.10	4024.16	4020.89	4024.16	155	112	43298
2026.07.21	04:05:05	4024.16	4027.18	4023.91	4027.18	35	11	4065
2026.07.21	04:14:35	4027.18	4029.56	4026.29	4029.56	1842	1749	569954
2026.07.21	04:16:31	4029.56	4030.15	4026.88	4030.15	426	453	116411
2026.07.21	04:16:40	4030.15	4031.82	4028.55	4028.55	28	52	8376
2026.07.21	04:17:17	4028.55	4030.35	4027.08	4030.35	142	108	37454
2026.07.21	04:18:52	4030.35	4030.89	4027.62	4030.89	303	302	94642
2026.07.21	04:19:15	4030.89	4031.72	4028.45	4028.45	83	101	22625
2026.07.21	04:19:38	4028.45	4031.27	4028.00	4031.27	74	64	22883
2026.07.21	04:19:46	4031.27	4034.13	4030.86	4034.13	49	43	7999
2026.07.21	04:20:03	4034.13	4035.97	4032.70	4032.70	87	89	17517
2026.07.21	04:22:23	4032.70	4033.71	4030.44	4030.44	416	388	139781
2026.07.21	04:23:13	4030.44	4031.01	4027.74	4027.74	145	184	49479
2026.07.21	04:25:40	4027.74	4029.53	4026.26	4029.53	455	433	147427
2026.07.21	04:29:53	4029.53	4031.51	4028.24	4028.24	705	732	252607
2026.07.21	04:31:53	4028.24	4030.14	4026.87	4030.14	365	387	120042
2026.07.21	04:33:26	4030.14	4030.48	4027.21	4027.21	252	269	93068
2026.07.21	04:34:33	4027.21	4030.32	4027.05	4030.32	176	160	66469
2026.07.21	04:37:47	4030.32	4030.93	4027.66	4027.66	468	533	194034
2026.07.21	04:39:10	4027.66	4027.89	4024.62	4024.62	224	292	82340
2026.07.21	04:43:21	4024.62	4026.17	4022.90	4026.17	665	664	250952
2026.07.21	04:45:33	4026.17	4026.37	4023.10	4023.10	296	341	131736
2026.07.21	04:48:33	4023.10	4026.03	4022.76	4026.03	458	427	180526
2026.07.21	04:52:38	4026.03	4027.98	4024.71	4027.98	511	558	245304
2026.07.21	04:55:35	4027.98	4028.30	4025.03	4025.03	420	431	176393
2026.07.21	04:56:38	4025.03	4026.26	4022.99	4022.99	162	149	63252
2026.07.21	05:06:39	4022.99	4024.64	4021.37	4024.64	1751	1718	600179
2026.07.21	05:14:19	4024.64	4026.79	4023.52	4023.52	1170	1103	460609
2026.07.21	05:19:10	4023.52	4025.48	4022.21	4022.21	609	589	290130
2026.07.21	05:21:55	4022.21	4025.11	4021.84	4025.11	339	298	165555
2026.07.21	05:23:10	4025.11	4028.05	4024.78	4028.05	226	175	74900
2026.07.21	05:29:14	4028.05	4029.03	4025.76	4029.03	821	746	363430
2026.07.21	05:30:48	4029.03	4031.19	4027.92	4031.19	309	277	94073
2026.07.21	05:36:01	4031.19	4033.22	4029.95	4033.22	957	958	313258
2026.07.21	05:36:09	4033.22	4036.38	4033.11	4036.38	56	23	7367
2026.07.21	05:36:34	4036.38	4039.65	4036.38	4039.65	103	109	24905
2026.07.21	05:36:35	4039.65	4042.92	4039.65	4042.92	8	4	850
2026.07.21	05:36:37	4042.92	4045.25	4041.98	4041.98	10	18	2071
2026.07.21	05:37:00	4041.98	4042.28	4039.01	4039.01	109	127	23208
2026.07.21	05:38:24	4039.01	4039.01	4035.74	4035.74	367	341	84153
2026.07.21	05:40:42	4035.74	4038.63	4035.36	4038.63	523	477	137257
2026.07.21	05:43:28	4038.63	4040.29	4037.02	4037.02	499	558	166624
2026.07.21	05:49:02	4037.02	4037.65	4034.38	4034.38	801	757	333607
2026.07.21	05:52:22	4034.38	4035.17	4031.90	4031.90	508	534	199527
2026.07.21	05:55:28	4031.90	4034.28	4031.01	4034.28	479	448	186215
2026.07.21	05:58:02	4034.28	4037.34	4034.07	4037.34	407	401	153656
2026.07.21	06:00:39	4037.34	4039.88	4036.61	4039.88	502	469	157383
2026.07.21	06:02:23	4039.88	4042.04	4038.77	4042.04	310	352	103698
2026.07.21	06:03:57	4042.04	4042.39	4039.12	4039.12	225	319	93504
2026.07.21	06:08:15	4039.12	4042.16	4038.89	4038.89	580	660	258357
2026.07.21	06:10:24	4038.89	4041.61	4038.34	4041.61	330	291	128343
2026.07.21	06:14:11	4041.61	4041.63	4038.36	4038.36	444	478	227179
2026.07.21	06:21:34	4038.36	4039.98	4036.71	4039.98	1176	1022	442762
2026.07.21	06:24:19	4039.98	4040.88	4037.61	4040.88	442	422	164928
2026.07.21	06:26:14	4040.88	4043.66	4040.39	4043.66	323	312	114948
2026.07.21	06:26:37	4043.66	4046.61	4043.34	4046.61	116	97	23341
2026.07.21	06:27:37	4046.61	4049.49	4046.22	4049.49	233	250	59988
2026.07.21	06:27:49	4049.49	4051.70	4048.43	4048.43	60	56	11630
2026.07.21	06:28:10	4048.43	4048.43	4045.16	4045.16	66	90	20584
2026.07.21	06:29:30	4045.16	4048.03	4044.76	4048.03	279	209	80415
2026.07.21	06:31:30	4048.03	4049.74	4046.47	4046.47	311	329	119439
2026.07.21	06:36:37	4046.47	4046.54	4043.27	4043.27	701	667	306577
2026.07.21	06:43:49	4043.27	4045.36	4042.09	4042.09	920	825	431988
2026.07.21	06:49:08	4042.09	4044.99	4041.72	4044.99	607	510	318990
2026.07.21	07:00:05	4044.99	4047.98	4044.71	4047.98	1126	1028	656438
2026.07.21	07:02:44	4047.98	4050.38	4047.11	4047.11	324	317	159456
2026.07.21	07:06:06	4047.11	4050.27	4047.00	4050.27	367	353	201442
2026.07.21	07:06:51	4050.27	4051.86	4048.59	4048.59	156	159	45764
2026.07.21	07:10:22	4048.59	4049.86	4046.59	4046.59	387	408	210160
2026.07.21	07:19:49	4046.59	4047.11	4043.84	4043.84	948	947	567336
2026.07.21	07:20:37	4043.84	4047.05	4043.78	4047.05	144	150	48149
2026.07.21	07:27:10	4047.05	4047.09	4043.82	4043.82	511	547	392610
2026.07.21	07:42:55	4043.82	4046.98	4043.71	4046.98	1354	1242	945058
2026.07.21	07:56:40	4046.98	4048.66	4045.39	4048.66	1200	1125	824831
2026.07.21	08:06:23	4048.66	4050.45	4047.18	4047.18	949	908	582521
2026.07.21	08:07:43	4047.18	4049.51	4046.24	4049.51	167	140	79791
2026.07.21	08:13:57	4049.51	4051.47	4048.20	4051.47	639	626	374134
2026.07.21	08:16:29	4051.47	4053.62	4050.35	4050.35	335	357	151334
2026.07.21	08:24:34	4050.35	4051.18	4047.91	4051.18	777	739	485281
2026.07.21	08:25:32	4051.18	4054.01	4050.74	4054.01	131	106	57736
2026.07.21	08:30:03	4054.01	4056.58	4053.31	4056.58	578	584	271350
2026.07.21	08:33:06	4056.58	4058.94	4055.67	4058.94	563	497	182388
2026.07.21	08:35:46	4058.94	4061.24	4057.97	4061.24	472	462	160489
2026.07.21	08:40:43	4061.24	4062.13	4058.86	4062.13	826	680	296234
2026.07.21	08:41:16	4062.13	4065.09	4061.82	4065.09	153	119	33736
2026.07.21	08:46:08	4065.09	4066.75	4063.48	4066.75	1028	984	291649
2026.07.21	08:51:02	4066.75	4067.96	4064.69	4064.69	909	771	293908
2026.07.21	08:58:45	4064.69	4065.05	4061.78	4061.78	1281	1232	462900
2026.07.21	09:02:01	4061.78	4064.50	4061.23	4064.50	598	437	196350
2026.07.21	09:09:22	4064.50	4067.21	4063.94	4067.21	1293	1190	440635
2026.07.21	09:11:17	4067.21	4069.83	4066.56	4069.83	370	297	114944
2026.07.21	09:13:34	4069.83	4072.12	4068.85	4072.12	415	405	137011
2026.07.21	09:17:24	4072.12	4072.90	4069.63	4069.63	688	724	229839
2026.07.21	09:19:51	4069.63	4071.62	4068.35	4071.62	447	388	147009
2026.07.21	09:22:33	4071.62	4073.10	4069.83	4073.10	416	445	161123
2026.07.21	09:27:10	4073.10	4074.54	4071.27	4071.27	742	656	277281
2026.07.21	09:32:23	4071.27	4074.41	4071.14	4074.41	771	614	312898
2026.07.21	09:36:29	4074.41	4075.27	4072.00	4075.27	603	647	245491
2026.07.21	09:41:39	4075.27	4076.48	4073.21	4076.48	624	574	309781
2026.07.21	09:42:05	4076.48	4079.75	4076.48	4079.75	118	112	26704
2026.07.21	09:43:00	4079.75	4080.80	4077.53	4077.53	187	186	54952
2026.07.21	09:47:06	4077.53	4079.85	4076.58	4079.85	640	555	245388
2026.07.21	09:48:40	4079.85	4081.61	4078.34	4081.61	209	250	94298
2026.07.21	09:50:13	4081.61	4084.28	4081.01	4081.01	245	289	92741
2026.07.21	10:00:49	4081.01	4081.31	4078.04	4078.04	1356	1225	635532
2026.07.21	10:05:45	4078.04	4079.52	4076.25	4076.25	638	646	296672
2026.07.21	10:09:50	4076.25	4077.98	4074.71	4074.71	601	516	244633
2026.07.21	10:12:47	4074.71	4075.57	4072.30	4072.30	431	403	176445
2026.07.21	10:25:18	4072.30	4073.48	4070.21	4070.21	1623	1689	750950
2026.07.21	10:31:36	4070.21	4071.01	4067.74	4067.74	821	853	378399
2026.07.21	10:33:01	4067.74	4070.91	4067.64	4070.91	225	154	84119
2026.07.21	10:35:14	4070.91	4073.95	4070.68	4073.95	341	333	133213
2026.07.21	10:41:12	4073.95	4075.51	4072.24	4072.24	657	668	357766
2026.07.21	10:46:52	4072.24	4074.29	4071.02	4071.02	612	623	339488
2026.07.21	11:00:57	4071.02	4072.69	4069.42	4069.42	1565	1431	845863
2026.07.21	11:02:27	4069.42	4070.01	4066.74	4066.74	290	267	89060
2026.07.21	11:06:54	4066.74	4069.37	4066.10	4069.37	715	617	266889
2026.07.21	11:08:34	4069.37	4069.83	4066.56	4066.56	274	261	99730
2026.07.21	11:15:15	4066.56	4068.80	4065.53	4068.80	867	697	401465
2026.07.21	11:20:19	4068.80	4068.81	4065.54	4065.54	635	585	303681
2026.07.21	11:34:35	4065.54	4065.81	4062.54	4062.54	1984	1813	855563
2026.07.21	11:45:49	4062.54	4064.16	4060.89	4060.89	1225	1114	674846
2026.07.21	11:52:20	4060.89	4062.35	4059.08	4062.35	717	720	390103
2026.07.21	11:55:07	4062.35	4063.65	4060.38	4060.38	326	352	167411
2026.07.21	11:59:25	4060.38	4063.44	4060.17	4063.44	428	391	257565
2026.07.21	12:04:05	4063.44	4066.19	4062.92	4066.19	475	421	280330
2026.07.21	12:20:11	4066.19	4066.94	4063.67	4066.94	1559	1527	965290
2026.07.21	12:23:20	4066.94	4068.30	4065.03	4068.30	347	378	189114
2026.07.21	12:27:05	4068.30	4068.57	4065.30	4065.30	388	500	224462
2026.07.21	12:29:46	4065.30	4066.02	4062.75	4062.75	269	294	160979
2026.07.21	12:30:57	4062.75	4065.58	4062.31	4062.31	176	215	71693
2026.07.21	12:42:11	4062.31	4064.89	4061.62	4061.62	1065	1049	673746
2026.07.21	12:46:43	4061.62	4064.34	4061.07	4064.34	428	400	271907
2026.07.21	12:51:34	4064.34	4067.13	4063.86	4067.13	544	550	290774
2026.07.21	12:59:30	4067.13	4069.86	4066.59	4066.59	983	909	475898
2026.07.21	13:04:10	4066.59	4068.32	4065.05	4065.05	542	564	278568
2026.07.21	13:09:56	4065.05	4065.05	4061.78	4061.78	620	633	346809
2026.07.21	13:10:31	4061.78	4064.31	4061.04	4064.31	101	85	34768
2026.07.21	13:11:22	4064.31	4066.15	4062.88	4066.15	234	232	50299
2026.07.21	13:15:01	4066.15	4068.66	4065.39	4065.39	580	589	219579
2026.07.21	13:23:38	4065.39	4068.44	4065.17	4068.44	1257	1068	516572
2026.07.21	13:36:37	4068.44	4069.53	4066.26	4069.53	1360	1406	778737
2026.07.21	13:44:48	4069.53	4070.35	4067.08	4067.08	775	785	491584
2026.07.21	13:47:28	4067.08	4068.63	4065.36	4065.36	268	303	159690
2026.07.21	13:53:10	4065.36	4066.14	4062.87	4066.14	716	680	341574
2026.07.21	13:57:55	4066.14	4066.44	4063.17	4063.17	483	460	284684
2026.07.21	14:01:00	4063.17	4063.94	4060.67	4060.67	430	419	184953
2026.07.21	14:04:21	4060.67	4062.11	4058.84	4058.84	444	423	201526
2026.07.21	14:07:25	4058.84	4059.03	4055.76	4055.76	441	498	183002
2026.07.21	14:12:46	4055.76	4058.74	4055.47	4058.74	723	674	321736
2026.07.21	14:20:46	4058.74	4059.82	4056.55	4056.55	926	1042	479979
2026.07.21	14:24:43	4056.55	4059.44	4056.17	4059.44	441	367	236879
2026.07.21	14:36:13	4059.44	4060.38	4057.11	4060.38	1226	1166	689050
2026.07.21	14:41:03	4060.38	4061.11	4057.84	4057.84	651	593	290726
2026.07.21	14:42:33	4057.84	4058.91	4055.64	4055.64	163	195	89693
2026.07.21	14:49:45	4055.64	4057.60	4054.33	4057.60	698	644	431223
2026.07.21	14:57:27	4057.60	4058.57	4055.30	4055.30	713	765	461564
2026.07.21	15:00:14	4055.30	4058.06	4054.79	4058.06	323	324	166813
2026.07.21	15:05:41	4058.06	4059.03	4055.76	4059.03	696	765	326639
2026.07.21	15:10:01	4059.03	4061.14	4057.87	4057.87	619	713	260063
2026.07.21	15:13:33	4057.87	4059.64	4056.37	4059.64	443	336	212261
2026.07.21	15:15:57	4059.64	4059.96	4056.69	4056.69	269	260	143957
2026.07.21	15:17:19	4056.69	4058.93	4055.66	4058.93	253	191	81392
2026.07.21	15:21:03	4058.93	4061.14	4057.87	4057.87	656	643	224084
2026.07.21	15:23:55	4057.87	4060.99	4057.72	4060.99	445	485	172517
2026.07.21	15:24:36	4060.99	4064.20	4060.93	4064.20	117	99	39337
2026.07.21	15:25:17	4064.20	4065.90	4062.63	4062.63	100	171	41022
2026.07.21	15:34:17	4062.63	4063.88	4060.61	4060.61	1282	1250	540050
2026.07.21	15:35:37	4060.61	4060.61	4057.34	4057.34	200	245	80123
2026.07.21	15:37:28	4057.34	4057.56	4054.29	4054.29	252	327	110475
2026.07.21	15:41:43	4054.29	4056.30	4053.03	4053.03	543	621	255170
2026.07.21	15:43:42	4053.03	4055.90	4052.63	4052.63	280	215	119046
2026.07.21	15:45:01	4052.63	4054.56	4051.29	4054.56	323	289	78635
2026.07.21	15:47:42	4054.56	4056.92	4053.65	4056.92	424	454	161738
2026.07.21	15:48:14	4056.92	4060.19	4056.92	4060.19	106	77	31410
2026.07.21	15:50:03	4060.19	4062.37	4059.10	4059.10	241	307	108894
2026.07.21	15:53:04	4059.10	4059.24	4055.97	4055.97	421	396	180554
2026.07.21	15:55:50	4055.97	4056.75	4053.48	4053.48	372	374	166278
2026.07.21	15:59:22	4053.48	4056.07	4052.80	4056.07	543	521	212013
2026.07.21	16:00:06	4056.07	4057.07	4053.80	4057.07	125	133	43330
2026.07.21	16:01:11	4057.07	4059.58	4056.31	4059.58	242	237	64796
2026.07.21	16:04:06	4059.58	4060.54	4057.27	4057.27	550	624	175596
2026.07.21	16:05:17	4057.27	4059.04	4055.77	4059.04	193	197	71050
2026.07.21	16:09:35	4059.04	4060.45	4057.18	4057.18	642	690	256972
2026.07.21	16:14:43	4057.18	4060.08	4056.81	4060.08	728	710	308110
2026.07.21	16:16:20	4060.08	4061.85	4058.58	4058.58	246	253	96814
2026.07.21	16:17:18	4058.58	4059.44	4056.17	4056.17	155	154	58119
2026.07.21	16:21:09	4056.17	4057.41	4054.14	4054.14	630	649	230791
2026.07.21	16:21:47	4054.14	4056.50	4053.23	4056.50	117	103	37817
2026.07.21	16:23:46	4056.50	4057.48	4054.21	4054.21	294	342	119176
2026.07.21	16:28:30	4054.21	4054.84	4051.57	4051.57	853	885	283278
2026.07.21	16:31:36	4051.57	4052.66	4049.39	4049.39	738	774	185648
2026.07.21	16:32:32	4049.39	4050.86	4047.59	4050.86	295	267	56660
2026.07.21	16:32:58	4050.86	4054.13	4050.86	4054.13	134	123	25777
2026.07.21	16:33:55	4054.13	4056.08	4052.81	4052.81	252	241	56722
2026.07.21	16:34:19	4052.81	4055.87	4052.60	4055.87	106	74	24319
2026.07.21	16:37:01	4055.87	4057.64	4054.37	4054.37	653	602	161911
2026.07.21	16:37:46	4054.37	4054.76	4051.49	4051.49	178	184	44932
2026.07.21	16:40:22	4051.49	4053.92	4050.65	4050.65	596	527	155568
2026.07.21	16:42:07	4050.65	4052.31	4049.04	4049.04	409	442	105232
2026.07.21	16:42:48	4049.04	4051.03	4047.76	4047.76	148	180	40561
2026.07.21	16:44:04	4047.76	4049.27	4046.00	4046.00	260	287	76095
2026.07.21	16:48:50	4046.00	4047.97	4044.70	4047.97	1056	1005	285822
2026.07.21	16:50:14	4047.97	4050.72	4047.45	4050.72	358	273	83741
2026.07.21	16:51:52	4050.72	4051.75	4048.48	4048.48	370	334	97961
2026.07.21	16:52:38	4048.48	4049.67	4046.40	4049.67	218	161	46026
2026.07.21	16:53:59	4049.67	4051.64	4048.37	4051.64	284	214	81108
2026.07.21	16:59:19	4051.64	4053.12	4049.85	4053.12	1089	982	319646
2026.07.21	17:03:41	4053.12	4055.07	4051.80	4055.07	1091	929	262098
2026.07.21	17:06:06	4055.07	4058.17	4054.90	4058.17	615	574	144669
2026.07.21	17:07:11	4058.17	4059.62	4056.35	4056.35	229	256	65261
2026.07.21	17:10:22	4056.35	4057.68	4054.41	4057.68	688	595	190485
2026.07.21	17:11:07	4057.68	4060.74	4057.47	4060.74	163	136	44726
2026.07.21	17:12:13	4060.74	4062.17	4058.90	4062.17	254	247	66272
2026.07.21	17:12:21	4062.17	4064.71	4061.44	4064.71	44	34	8117
2026.07.21	17:13:30	4064.71	4065.44	4062.17	4065.44	332	318	68943
2026.07.21	17:15:04	4065.44	4066.16	4062.89	4062.89	405	373	93830
2026.07.21	17:17:13	4062.89	4064.50	4061.23	4061.23	516	501	128557
2026.07.21	17:18:13	4061.23	4064.45	4061.18	4064.45	239	195	60179
2026.07.21	17:18:36	4064.45	4067.58	4064.31	4067.58	121	106	23144
2026.07.21	17:19:36	4067.58	4067.64	4064.37	4064.37	285	292	59041
2026.07.21	17:22:46	4064.37	4065.36	4062.09	4062.09	742	665	190152
2026.07.21	17:23:32	4062.09	4064.43	4061.16	4064.43	207	166	45985
2026.07.21	17:25:31	4064.43	4066.64	4063.37	4066.64	386	346	119398
2026.07.21	17:29:11	4066.64	4068.78	4065.51	4068.78	750	648	220039
2026.07.21	17:30:21	4068.78	4071.17	4067.90	4071.17	289	229	69965
2026.07.21	17:30:47	4071.17	4073.71	4070.44	4073.71	116	90	25137
2026.07.21	17:31:23	4073.71	4073.90	4070.63	4070.63	157	172	36366
2026.07.21	17:33:07	4070.63	4072.51	4069.24	4069.24	380	348	103738
2026.07.21	17:34:55	4069.24	4070.19	4066.92	4066.92	416	348	108374
2026.07.21	17:37:08	4066.92	4067.44	4064.17	4064.17	434	442	132201
2026.07.21	17:40:19	4064.17	4065.44	4062.17	4065.44	658	543	191053
2026.07.21	17:43:20	4065.44	4066.19	4062.92	4066.19	549	521	180917
2026.07.21	17:48:06	4066.19	4069.26	4065.99	4069.26	872	775	286502
2026.07.21	17:48:31	4069.26	4070.77	4067.50	4067.50	110	131	24198
2026.07.21	17:52:31	4067.50	4070.66	4067.39	4070.66	764	754	240395
2026.07.21	17:53:50	4070.66	4070.91	4067.64	4067.64	201	233	78292
2026.07.21	17:55:00	4067.64	4069.75	4066.48	4069.75	217	198	70025
2026.07.21	18:00:27	4069.75	4070.71	4067.44	4070.71	1014	986	326620
2026.07.21	18:02:11	4070.71	4071.14	4067.87	4067.87	280	309	103714
2026.07.21	18:05:17	4067.87	4070.10	4066.83	4066.83	503	531	186486
2026.07.21	18:07:21	4066.83	4068.75	4065.48	4068.75	377	333	123589
2026.07.21	18:09:26	4068.75	4070.07	4066.80	4070.07	343	300	125128
2026.07.21	18:10:12	4070.07	4072.16	4068.89	4072.16	147	141	45271
2026.07.21	18:11:29	4072.16	4073.98	4070.71	4070.71	256	256	77018
2026.07.21	18:14:53	4070.71	4073.68	4070.41	4073.68	642	502	204379
2026.07.21	18:17:15	4073.68	4076.52	4073.25	4076.52	442	457	141517
2026.07.21	18:21:33	4076.52	4078.80	4075.53	4078.80	908	851	258324
2026.07.21	18:22:16	4078.80	4079.27	4076.00	4076.00	174	187	42830
2026.07.21	18:31:32	4076.00	4078.93	4075.66	4078.93	1526	1428	555392
2026.07.21	18:32:42	4078.93	4081.09	4077.82	4081.09	262	222	70572
2026.07.21	18:33:19	4081.09	4082.78	4079.51	4079.51	133	151	36606
2026.07.21	18:34:53	4079.51	4080.84	4077.57	4080.84	349	293	94482
2026.07.21	18:36:39	4080.84	4081.99	4078.72	4081.99	293	301	104989
2026.07.21	18:40:16	4081.99	4083.31	4080.04	4080.04	536	589	217268
2026.07.21	18:44:21	4080.04	4080.31	4077.04	4077.04	620	643	244881
2026.07.21	18:48:35	4077.04	4077.04	4073.77	4073.77	649	624	253601
2026.07.21	18:49:49	4073.77	4075.42	4072.15	4072.15	168	158	74454
2026.07.21	18:50:31	4072.15	4075.34	4072.07	4075.34	142	93	41996
2026.07.21	18:52:23	4075.34	4077.64	4074.37	4077.64	204	217	111922
2026.07.21	18:58:06	4077.64	4078.33	4075.06	4075.06	606	642	342803
2026.07.21	19:04:00	4075.06	4076.85	4073.58	4076.85	855	781	353380
2026.07.21	19:26:10	4076.85	4079.22	4075.95	4075.95	2704	2537	1330006
2026.07.21	19:36:55	4075.95	4076.58	4073.31	4073.31	1190	1068	645180
2026.07.21	19:39:53	4073.31	4074.38	4071.11	4074.38	353	288	177624
2026.07.21	19:43:57	4074.38	4075.23	4071.96	4071.96	469	511	244475
2026.07.21	19:50:18	4071.96	4073.07	4069.80	4073.07	813	785	379263
2026.07.21	20:02:37	4073.07	4073.49	4070.22	4070.22	1205	1156	738624
2026.07.21	20:08:26	4070.22	4072.66	4069.39	4072.66	654	616	349471
2026.07.21	20:16:27	4072.66	4072.72	4069.45	4069.45	821	830	480591
2026.07.21	20:25:13	4069.45	4072.32	4069.05	4072.32	959	867	525637
2026.07.21	20:33:28	4072.32	4073.00	4069.73	4069.73	837	751	495091
2026.07.21	20:41:08	4069.73	4070.61	4067.34	4067.34	648	623	459503
2026.07.21	21:07:13	4067.34	4070.02	4066.75	4070.02	2335	2253	1565126
2026.07.21	21:17:38	4070.02	4073.18	4069.91	4073.18	1013	941	624947
2026.07.21	21:23:00	4073.18	4075.81	4072.54	4075.81	642	594	321954
2026.07.21	21:24:01	4075.81	4079.08	4075.81	4079.08	174	165	61070
2026.07.21	21:25:07	4079.08	4082.32	4079.05	4082.32	195	163	65799
2026.07.21	21:25:22	4082.32	4085.28	4082.01	4085.28	61	52	14891
2026.07.21	21:29:52	4085.28	4087.08	4083.81	4083.81	779	851	269874
2026.07.21	21:31:55	4083.81	4084.58	4081.31	4081.31	229	267	122632
2026.07.21	21:33:00	4081.31	4084.50	4081.23	4084.50	153	94	64608
2026.07.21	21:37:03	4084.50	4085.82	4082.55	4082.55	448	429	243115
2026.07.21	21:47:36	4082.55	4084.07	4080.80	4080.80	987	952	633111
2026.07.21	21:55:39	4080.80	4082.61	4079.34	4082.61	734	700	482892
2026.07.21	22:02:33	4082.61	4085.01	4081.74	4085.01	675	632	413784
2026.07.21	22:08:15	4085.01	4085.77	4082.50	4082.50	578	624	341304
2026.07.21	22:18:06	4082.50	4083.28	4080.01	4083.28	1037	1054	591174
2026.07.21	22:35:18	4083.28	4085.47	4082.20	4082.20	1837	1822	1031953
2026.07.21	22:47:37	4082.20	4085.12	4081.85	4085.12	1153	1225	738523
2026.07.21	23:20:24	4085.12	4086.23	4082.96	4082.96	2964	2652	1967327
2026.07.21	23:32:12	4082.96	4084.74	4081.47	4084.74	476	475	707787
2026.07.21	23:39:57	4084.74	4085.48	4082.21	4082.21	427	404	464916
2026.07.21	23:46:24	4082.21	4082.21	4078.94	4078.94	351	377	386440
2026.07.21	23:58:58	4078.94	4079.75	4076.50	4077.88	589	562	754720
2026.07.22	01:07:57	4080.96	4080.96	4077.69	4077.69	459	476	417613
2026.07.22	01:15:27	4077.69	4080.20	4076.93	4080.20	456	428	449759
2026.07.22	01:27:22	4080.20	4082.46	4079.19	4082.46	683	667	714844
2026.07.22	01:31:42	4082.46	4084.61	4081.34	4084.61	327	384	259339
2026.07.22	01:48:19	4084.61	4085.15	4081.88	4081.88	927	1173	997380
2026.07.22	01:52:10	4081.88	4082.66	4079.39	4079.39	208	239	230566
2026.07.22	02:02:21	4079.39	4081.39	4078.12	4081.39	661	629	610761
2026.07.22	02:43:27	4081.39	4082.69	4079.42	4079.42	2139	1952	2466226
2026.07.22	02:45:33	4079.42	4082.38	4079.11	4082.38	203	145	125370
2026.07.22	02:46:47	4082.38	4083.03	4079.76	4079.76	126	127	74039
2026.07.22	03:00:32	4079.76	4081.81	4078.54	4078.54	919	893	824860
