<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.08.03	09:03:54.046			179310	5.00000000	56
2026.08.03	09:03:54.050			179315	1.00000000	56
2026.08.03	09:03:54.072			179315	2.00000000	56
2026.08.03	09:03:54.076			179315	11.00000000	56
2026.08.03	09:03:54.082			179320	1.00000000	56
2026.08.03	09:03:54.094			179315	10.00000000	56
2026.08.03	09:03:54.106			179315	12.00000000	56
2026.08.03	09:03:54.106	179315				2
2026.08.03	09:03:54.115		179320			4
2026.08.03	09:03:54.128			179315	6.00000000	56
2026.08.03	09:03:54.154			179320	3.00000000	56
2026.08.03	09:03:54.159			179315	1.00000000	88
2026.08.03	09:03:54.185			179315	11.00000000	88
2026.08.03	09:03:54.193			179310	74.00000000	88
2026.08.03	09:03:54.193			179305	20.00000000	88
2026.08.03	09:03:54.193			179315	7.00000000	88
2026.08.03	09:03:54.194			179310	2.00000000	88
2026.08.03	09:03:54.196			179315	2.00000000	88
2026.08.03	09:03:54.199			179310	18.00000000	88
2026.08.03	09:03:54.199			179305	7.00000000	88
2026.08.03	09:03:54.211			179310	4.00000000	88
2026.08.03	09:03:54.215			179315	1.00000000	88
2026.08.03	09:03:54.241			179315	1.00000000	88
2026.08.03	09:03:54.254			179310	4.00000000	88
2026.08.03	09:03:54.254			179315	2.00000000	88
2026.08.03	09:03:54.260			179310	1.00000000	88
2026.08.03	09:03:54.295			179310	2.00000000	88
2026.08.03	09:03:54.311			179315	8.00000000	88
2026.08.03	09:03:54.317			179315	3.00000000	88
2026.08.03	09:03:54.360			179320	1.00000000	56
2026.08.03	09:03:54.361			179315	5.00000000	88
2026.08.03	09:03:54.363			179320	5.00000000	56
2026.08.03	09:03:54.363			179320	7.00000000	56
2026.08.03	09:03:54.364			179325	19.00000000	56
2026.08.03	09:03:54.366			179320	7.00000000	56
2026.08.03	09:03:54.379			179325	3.00000000	56
2026.08.03	09:03:54.379			179320	2.00000000	56
2026.08.03	09:03:54.380			179325	9.00000000	56
2026.08.03	09:03:54.402			179320	1.00000000	56
2026.08.03	09:03:54.407			179320	4.00000000	56
2026.08.03	09:03:54.431			179325	1.00000000	56
2026.08.03	09:03:54.439			179320	8.00000000	56
2026.08.03	09:03:54.439			179315	22.00000000	88
2026.08.03	09:03:54.439			179315	20.00000000	88
2026.08.03	09:03:54.440			179320	3.00000000	56
2026.08.03	09:03:54.441			179315	10.00000000	88
2026.08.03	09:03:54.445			179325	2.00000000	56
2026.08.03	09:03:54.445			179320	7.00000000	56
2026.08.03	09:03:54.458			179315	11.00000000	88
2026.08.03	09:03:54.476			179320	1.00000000	56
2026.08.03	09:03:54.480			179315	7.00000000	88
2026.08.03	09:03:54.528			179315	5.00000000	88
2026.08.03	09:03:54.533			179315	6.00000000	88
2026.08.03	09:03:54.561			179315	2.00000000	88
2026.08.03	09:03:54.577			179315	2.00000000	88
2026.08.03	09:03:54.582			179310	4.00000000	88
2026.08.03	09:03:54.598			179315	7.00000000	88
2026.08.03	09:03:54.600			179320	47.00000000	56
2026.08.03	09:03:54.600			179315	12.00000000	88
2026.08.03	09:03:54.618			179310	5.00000000	88
2026.08.03	09:03:54.646			179315	5.00000000	88
2026.08.03	09:03:54.665			179315	12.00000000	88
2026.08.03	09:03:54.681			179320	5.00000000	56
2026.08.03	09:03:54.698			179310	1.00000000	88
2026.08.03	09:03:54.704			179310	8.00000000	88
2026.08.03	09:03:54.716			179310	2.00000000	88
2026.08.03	09:03:54.731			179315	1.00000000	88
2026.08.03	09:03:54.749			179310	3.00000000	88
2026.08.03	09:03:54.749			179305	17.00000000	88
2026.08.03	09:03:54.761			179310	1.00000000	88
2026.08.03	09:03:54.779			179310	2.00000000	88
2026.08.03	09:03:54.789			179315	1.00000000	88
2026.08.03	09:03:54.793			179315	2.00000000	88
2026.08.03	09:03:54.814	179310				2
2026.08.03	09:03:54.814		179315			4
2026.08.03	09:03:54.829			179310	4.00000000	88
2026.08.03	09:03:54.844			179315	4.00000000	56
2026.08.03	09:03:54.850			179310	19.00000000	88
2026.08.03	09:03:54.875			179315	1.00000000	56
2026.08.03	09:03:54.891			179310	2.00000000	88
2026.08.03	09:03:54.921			179315	7.00000000	56
2026.08.03	09:03:54.927			179310	6.00000000	88
2026.08.03	09:03:54.928			179305	8.00000000	88
2026.08.03	09:03:54.930			179300	3.00000000	88
2026.08.03	09:03:54.954			179300	10.00000000	88
2026.08.03	09:03:54.954			179305	8.00000000	88
2026.08.03	09:03:54.955			179305	1.00000000	88
2026.08.03	09:03:54.959			179305	1.00000000	88
2026.08.03	09:03:54.969			179310	1.00000000	88
2026.08.03	09:03:54.995			179305	1.00000000	88
2026.08.03	09:03:55.001			179310	2.00000000	88
2026.08.03	09:03:55.012			179305	36.00000000	88
2026.08.03	09:03:55.053			179300	1.00000000	88
2026.08.03	09:03:55.056			179305	3.00000000	88
2026.08.03	09:03:55.140			179300	2.00000000	88
2026.08.03	09:03:55.150			179305	7.00000000	88
2026.08.03	09:03:55.159			179310	45.00000000	88
2026.08.03	09:03:55.165			179310	4.00000000	88
2026.08.03	09:03:55.168	179305				2
2026.08.03	09:03:55.168		179310			4
2026.08.03	09:03:55.199			179310	1.00000000	56
2026.08.03	09:03:55.204			179305	2.00000000	88
2026.08.03	09:03:55.207			179310	1.00000000	56
2026.08.03	09:03:55.217			179305	2.00000000	88
2026.08.03	09:03:55.237			179305	1.00000000	88
2026.08.03	09:03:55.288			179310	1.00000000	56
2026.08.03	09:03:55.290			179305	22.00000000	88
2026.08.03	09:03:55.291			179300	72.00000000	88
2026.08.03	09:03:55.295			179295	15.00000000	88
2026.08.03	09:03:55.333			179295	17.00000000	88
2026.08.03	09:03:55.339			179290	13.00000000	88
2026.08.03	09:03:55.340			179295	9.00000000	88
2026.08.03	09:03:55.349			179295	6.00000000	88
2026.08.03	09:03:55.349			179290	86.00000000	88
2026.08.03	09:03:55.362			179295	8.00000000	88
2026.08.03	09:03:55.363			179300	24.00000000	88
2026.08.03	09:03:55.363			179295	9.00000000	88
2026.08.03	09:03:55.363			179290	2.00000000	88
2026.08.03	09:03:55.363			179300	6.00000000	88
2026.08.03	09:03:55.364			179295	27.00000000	88
2026.08.03	09:03:55.364			179300	7.00000000	88
2026.08.03	09:03:55.364			179295	43.00000000	88
2026.08.03	09:03:55.369			179290	25.00000000	88
2026.08.03	09:03:55.370			179295	1.00000000	88
2026.08.03	09:03:55.370			179290	3.00000000	88
2026.08.03	09:03:55.373			179290	22.00000000	88
2026.08.03	09:03:55.373			179285	1.00000000	88
2026.08.03	09:03:55.373			179285	6.00000000	88
2026.08.03	09:03:55.374			179290	13.00000000	88
2026.08.03	09:03:55.374			179285	28.00000000	88
2026.08.03	09:03:55.374			179285	9.00000000	88
2026.08.03	09:03:55.374			179290	1.00000000	88
2026.08.03	09:03:55.374			179285	1.00000000	88
2026.08.03	09:03:55.374			179290	1.00000000	88
2026.08.03	09:03:55.374			179285	1.00000000	88
2026.08.03	09:03:55.374			179290	3.00000000	88
2026.08.03	09:03:55.374			179285	4.00000000	88
2026.08.03	09:03:55.375			179290	1.00000000	88
2026.08.03	09:03:55.375			179285	82.00000000	88
2026.08.03	09:03:55.376			179280	57.00000000	88
2026.08.03	09:03:55.377			179280	58.00000000	88
2026.08.03	09:03:55.379			179280	8.00000000	88
2026.08.03	09:03:55.380			179275	13.00000000	88
2026.08.03	09:03:55.380			179275	98.00000000	88
2026.08.03	09:03:55.381			179270	3.00000000	88
2026.08.03	09:03:55.382			179275	1.00000000	88
2026.08.03	09:03:55.382			179270	30.00000000	88
2026.08.03	09:03:55.382			179270	2.00000000	88
2026.08.03	09:03:55.382			179275	14.00000000	88
2026.08.03	09:03:55.382			179280	24.00000000	88
2026.08.03	09:03:55.382			179280	30.00000000	88
2026.08.03	09:03:55.383			179275	7.00000000	88
2026.08.03	09:03:55.388			179275	13.00000000	88
2026.08.03	09:03:55.388			179270	156.00000000	88
2026.08.03	09:03:55.393			179275	5.00000000	88
2026.08.03	09:03:55.393			179270	1.00000000	88
2026.08.03	09:03:55.394			179275	14.00000000	88
2026.08.03	09:03:55.395			179270	63.00000000	88
2026.08.03	09:03:55.408			179265	10.00000000	88
2026.08.03	09:03:55.409			179270	5.00000000	88
2026.08.03	09:03:55.409			179265	2.00000000	88
2026.08.03	09:03:55.409			179270	5.00000000	88
2026.08.03	09:03:55.409			179265	1.00000000	88
2026.08.03	09:03:55.409			179270	9.00000000	88
2026.08.03	09:03:55.409			179265	3.00000000	88
2026.08.03	09:03:55.409			179270	1.00000000	88
2026.08.03	09:03:55.409			179265	3.00000000	88
2026.08.03	09:03:55.410			179270	15.00000000	88
2026.08.03	09:03:55.410			179265	24.00000000	88
2026.08.03	09:03:55.411			179270	12.00000000	88
2026.08.03	09:03:55.411			179265	31.00000000	88
2026.08.03	09:03:55.415			179270	18.00000000	88
2026.08.03	09:03:55.415			179275	62.00000000	88
2026.08.03	09:03:55.415			179270	25.00000000	88
2026.08.03	09:03:55.417			179265	103.00000000	88
2026.08.03	09:03:55.427			179260	74.00000000	88
2026.08.03	09:03:55.427			179260	31.00000000	88
2026.08.03	09:03:55.428			179255	3.00000000	88
2026.08.03	09:03:55.428			179260	1.00000000	88
2026.08.03	09:03:55.428			179255	65.00000000	88
2026.08.03	09:03:55.428			179260	16.00000000	88
2026.08.03	09:03:55.429			179265	1.00000000	88
2026.08.03	09:03:55.429			179260	3.00000000	88
2026.08.03	09:03:55.429			179255	25.00000000	88
2026.08.03	09:03:55.430			179260	10.00000000	88
2026.08.03	09:03:55.431			179265	1.00000000	88
2026.08.03	09:03:55.438			179260	22.00000000	88
2026.08.03	09:03:55.438			179255	4.00000000	88
2026.08.03	09:03:55.441			179260	3.00000000	88
2026.08.03	09:03:55.443			179265	1.00000000	88
2026.08.03	09:03:55.447			179260	2.00000000	88
2026.08.03	09:03:55.448			179260	1.00000000	88
2026.08.03	09:03:55.448			179265	1.00000000	88
2026.08.03	09:03:55.448			179260	6.00000000	88
2026.08.03	09:03:55.449			179255	1.00000000	88
2026.08.03	09:03:55.450			179265	1.00000000	88
2026.08.03	09:03:55.451			179260	12.00000000	88
2026.08.03	09:03:55.451			179255	12.00000000	88
2026.08.03	09:03:55.457			179260	2.00000000	88
2026.08.03	09:03:55.457			179255	4.00000000	88
2026.08.03	09:03:55.463			179255	8.00000000	88
2026.08.03	09:03:55.477			179255	2.00000000	88
2026.08.03	09:03:55.479			179255	2.00000000	88
2026.08.03	09:03:55.482			179265	2.00000000	88
2026.08.03	09:03:55.495			179255	1.00000000	88
2026.08.03	09:03:55.499			179260	2.00000000	88
2026.08.03	09:03:55.503			179265	69.00000000	88
2026.08.03	09:03:55.504			179270	81.00000000	88
2026.08.03	09:03:55.504			179265	17.00000000	88
2026.08.03	09:03:55.504			179270	9.00000000	88
2026.08.03	09:03:55.504			179265	3.00000000	88
2026.08.03	09:03:55.505			179270	51.00000000	88
2026.08.03	09:03:55.511			179265	19.00000000	88
2026.08.03	09:03:55.513			179270	1.00000000	88
2026.08.03	09:03:55.516			179265	1.00000000	88
2026.08.03	09:03:55.523			179270	28.00000000	88
2026.08.03	09:03:55.523			179275	7.00000000	88
2026.08.03	09:03:55.523	179270				2
2026.08.03	09:03:55.523			179275	6.00000000	120
2026.08.03	09:03:55.523		179275			4
2026.08.03	09:03:55.533			179270	17.00000000	88
2026.08.03	09:03:55.564			179270	5.00000000	88
2026.08.03	09:03:55.568			179270	1.00000000	88
2026.08.03	09:03:55.574			179275	1.00000000	56
2026.08.03	09:03:55.574			179270	10.00000000	88
2026.08.03	09:03:55.584			179265	20.00000000	88
2026.08.03	09:03:55.592			179260	1.00000000	88
2026.08.03	09:03:55.597			179265	5.00000000	88
2026.08.03	09:03:55.597			179260	5.00000000	88
2026.08.03	09:03:55.598			179265	2.00000000	88
2026.08.03	09:03:55.601			179260	1.00000000	88
2026.08.03	09:03:55.603			179260	1.00000000	88
2026.08.03	09:03:55.605			179260	1.00000000	88
2026.08.03	09:03:55.609			179260	3.00000000	88
2026.08.03	09:03:55.609			179255	1.00000000	88
2026.08.03	09:03:55.610			179260	7.00000000	88
2026.08.03	09:03:55.613			179260	8.00000000	88
2026.08.03	09:03:55.618			179265	11.00000000	88
2026.08.03	09:03:55.623			179260	7.00000000	88
2026.08.03	09:03:55.636			179265	1.00000000	88
2026.08.03	09:03:55.640			179265	1.00000000	88
2026.08.03	09:03:55.649			179260	14.00000000	88
2026.08.03	09:03:55.670			179255	3.00000000	88
2026.08.03	09:03:55.682			179260	11.00000000	88
2026.08.03	09:03:55.705			179260	1.00000000	88
2026.08.03	09:03:55.709			179255	1.00000000	88
2026.08.03	09:03:55.714			179255	1.00000000	88
2026.08.03	09:03:55.721			179260	2.00000000	88
2026.08.03	09:03:55.725			179260	1.00000000	88
2026.08.03	09:03:55.754			179260	10.00000000	88
2026.08.03	09:03:55.759			179255	9.00000000	88
2026.08.03	09:03:55.777			179255	10.00000000	88
2026.08.03	09:03:55.797			179260	5.00000000	88
2026.08.03	09:03:55.800			179255	1.00000000	88
2026.08.03	09:03:55.805			179260	1.00000000	88
2026.08.03	09:03:55.812			179255	1.00000000	88
2026.08.03	09:03:55.834			179255	1.00000000	88
2026.08.03	09:03:55.842			179260	1.00000000	88
2026.08.03	09:03:55.851			179255	13.00000000	88
2026.08.03	09:03:55.860			179260	1.00000000	88
2026.08.03	09:03:55.861			179255	1.00000000	88
2026.08.03	09:03:55.862			179255	20.00000000	88
2026.08.03	09:03:55.872	179255				2
2026.08.03	09:03:55.872			179260	10.00000000	120
2026.08.03	09:03:55.872		179260			4
2026.08.03	09:03:55.906			179255	54.00000000	88
2026.08.03	09:03:55.908			179250	164.00000000	88
2026.08.03	09:03:55.911			179245	26.00000000	88
2026.08.03	09:03:55.911			179245	28.00000000	88
2026.08.03	09:03:55.911			179250	9.00000000	88
2026.08.03	09:03:55.912			179245	81.00000000	88
2026.08.03	09:03:55.912			179250	17.00000000	88
2026.08.03	09:03:55.912			179245	57.00000000	88
2026.08.03	09:03:55.916			179250	1.00000000	88
2026.08.03	09:03:55.916			179245	356.00000000	88
2026.08.03	09:03:55.917			179245	96.00000000	88
2026.08.03	09:03:55.925			179240	1.00000000	88
2026.08.03	09:03:55.926			179240	44.00000000	88
2026.08.03	09:03:55.926			179245	48.00000000	88
2026.08.03	09:03:55.936			179245	1.00000000	88
2026.08.03	09:03:55.936			179240	24.00000000	88
2026.08.03	09:03:55.936			179245	8.00000000	88
2026.08.03	09:03:55.942			179250	26.00000000	88
2026.08.03	09:03:55.954			179245	20.00000000	88
2026.08.03	09:03:55.969			179245	1.00000000	88
2026.08.03	09:03:55.985			179250	4.00000000	88
2026.08.03	09:03:55.986			179245	3.00000000	88
2026.08.03	09:03:56.002			179245	1.00000000	88
2026.08.03	09:03:56.003			179250	10.00000000	88
2026.08.03	09:03:56.006			179245	25.00000000	88
2026.08.03	09:03:56.007			179255	1.00000000	88
2026.08.03	09:03:56.011			179245	9.00000000	88
2026.08.03	09:03:56.012			179240	4.00000000	88
2026.08.03	09:03:56.013			179235	127.00000000	88
2026.08.03	09:03:56.015			179230	44.00000000	88
2026.08.03	09:03:56.015			179230	13.00000000	88
2026.08.03	09:03:56.019			179235	3.00000000	88
2026.08.03	09:03:56.027			179230	1.00000000	88
2026.08.03	09:03:56.030			179235	3.00000000	88
2026.08.03	09:03:56.040			179230	2.00000000	88
2026.08.03	09:03:56.044			179235	1.00000000	88
2026.08.03	09:03:56.046			179230	16.00000000	88
2026.08.03	09:03:56.064			179235	1.00000000	88
2026.08.03	09:03:56.067			179230	2.00000000	88
2026.08.03	09:03:56.069			179235	10.00000000	88
2026.08.03	09:03:56.073			179230	1.00000000	88
2026.08.03	09:03:56.075			179235	20.00000000	88
2026.08.03	09:03:56.079			179240	18.00000000	88
2026.08.03	09:03:56.079			179245	37.00000000	88
2026.08.03	09:03:56.079			179250	1.00000000	88
2026.08.03	09:03:56.080			179245	1.00000000	88
2026.08.03	09:03:56.081			179240	1.00000000	88
2026.08.03	09:03:56.082			179245	3.00000000	88
2026.08.03	09:03:56.087			179250	10.00000000	88
2026.08.03	09:03:56.089			179245	4.00000000	88
2026.08.03	09:03:56.101			179245	40.00000000	88
2026.08.03	09:03:56.112			179240	26.00000000	88
2026.08.03	09:03:56.116			179245	55.00000000	88
2026.08.03	09:03:56.122			179240	15.00000000	88
2026.08.03	09:03:56.122			179240	29.00000000	88
2026.08.03	09:03:56.122			179245	17.00000000	88
2026.08.03	09:03:56.139			179245	22.00000000	88
2026.08.03	09:03:56.142			179250	20.00000000	88
2026.08.03	09:03:56.145			179245	11.00000000	88
2026.08.03	09:03:56.153			179240	7.00000000	88
2026.08.03	09:03:56.159			179240	24.00000000	88
2026.08.03	09:03:56.159			179235	26.00000000	88
2026.08.03	09:03:56.162			179240	3.00000000	88
2026.08.03	09:03:56.165			179245	2.00000000	88
2026.08.03	09:03:56.165			179240	6.00000000	88
2026.08.03	09:03:56.174			179240	2.00000000	88
2026.08.03	09:03:56.175			179245	9.00000000	88
2026.08.03	09:03:56.188			179240	1.00000000	88
2026.08.03	09:03:56.194			179245	2.00000000	88
2026.08.03	09:03:56.195			179240	1.00000000	88
2026.08.03	09:03:56.196			179250	3.00000000	88
2026.08.03	09:03:56.201			179245	2.00000000	88
2026.08.03	09:03:56.202			179240	7.00000000	88
2026.08.03	09:03:56.205			179240	1.00000000	88
2026.08.03	09:03:56.206			179240	13.00000000	56
2026.08.03	09:03:56.214			179235	17.00000000	56
2026.08.03	09:03:56.220	179230				2
2026.08.03	09:03:56.223		179235			4
2026.08.03	09:03:56.227			179230	15.00000000	88
2026.08.03	09:03:56.234			179225	58.00000000	88
2026.08.03	09:03:56.234			179230	12.00000000	88
2026.08.03	09:03:56.234			179225	28.00000000	88
2026.08.03	09:03:56.235			179230	3.00000000	88
2026.08.03	09:03:56.235			179225	6.00000000	88
2026.08.03	09:03:56.235			179220	4.00000000	88
2026.08.03	09:03:56.235			179225	1.00000000	88
2026.08.03	09:03:56.235			179220	47.00000000	88
2026.08.03	09:03:56.235			179225	3.00000000	88
2026.08.03	09:03:56.235			179220	1.00000000	88
2026.08.03	09:03:56.235			179225	1.00000000	88
2026.08.03	09:03:56.236			179230	23.00000000	88
2026.08.03	09:03:56.247			179225	9.00000000	88
2026.08.03	09:03:56.254			179230	1.00000000	88
2026.08.03	09:03:56.254			179225	1.00000000	88
2026.08.03	09:03:56.259			179235	38.00000000	56
2026.08.03	09:03:56.271			179235	4.00000000	56
2026.08.03	09:03:56.277			179240	2.00000000	56
2026.08.03	09:03:56.277			179235	2.00000000	56
2026.08.03	09:03:56.286			179230	2.00000000	88
2026.08.03	09:03:56.294			179240	1.00000000	56
2026.08.03	09:03:56.302			179235	2.00000000	56
2026.08.03	09:03:56.304			179240	2.00000000	56
2026.08.03	09:03:56.308			179240	1.00000000	56
2026.08.03	09:03:56.312			179235	29.00000000	56
2026.08.03	09:03:56.312			179230	1.00000000	88
2026.08.03	09:03:56.313			179235	1.00000000	56
2026.08.03	09:03:56.316			179230	8.00000000	88
2026.08.03	09:03:56.316			179230	4.00000000	88
2026.08.03	09:03:56.317			179235	6.00000000	56
2026.08.03	09:03:56.318			179240	7.00000000	56
2026.08.03	09:03:56.318			179245	4.00000000	56
2026.08.03	09:03:56.319			179240	7.00000000	56
2026.08.03	09:03:56.325			179235	12.00000000	56
2026.08.03	09:03:56.325			179230	13.00000000	88
2026.08.03	09:03:56.326			179235	4.00000000	56
2026.08.03	09:03:56.333			179230	20.00000000	88
2026.08.03	09:03:56.344			179225	2.00000000	88
2026.08.03	09:03:56.346			179230	4.00000000	88
2026.08.03	09:03:56.347			179230	9.00000000	88
2026.08.03	09:03:56.348			179230	19.00000000	88
2026.08.03	09:03:56.349			179235	2.00000000	56
2026.08.03	09:03:56.350			179230	2.00000000	88
2026.08.03	09:03:56.350			179235	1.00000000	56
2026.08.03	09:03:56.351			179225	1.00000000	88
2026.08.03	09:03:56.353			179225	20.00000000	88
2026.08.03	09:03:56.362			179220	6.00000000	88
2026.08.03	09:03:56.370			179225	3.00000000	88
2026.08.03	09:03:56.370			179220	1.00000000	88
2026.08.03	09:03:56.370			179230	1.00000000	88
2026.08.03	09:03:56.372			179225	1.00000000	88
2026.08.03	09:03:56.386			179230	39.00000000	88
2026.08.03	09:03:56.386			179235	16.00000000	56
2026.08.03	09:03:56.386			179230	16.00000000	88
2026.08.03	09:03:56.392			179235	2.00000000	56
2026.08.03	09:03:56.397			179230	1.00000000	88
2026.08.03	09:03:56.407			179235	2.00000000	56
2026.08.03	09:03:56.407			179230	1.00000000	88
2026.08.03	09:03:56.408			179235	18.00000000	56
2026.08.03	09:03:56.410			179240	14.00000000	56
2026.08.03	09:03:56.410			179235	9.00000000	56
2026.08.03	09:03:56.427			179230	2.00000000	88
2026.08.03	09:03:56.441			179235	3.00000000	56
2026.08.03	09:03:56.445			179235	1.00000000	56
2026.08.03	09:03:56.448			179230	6.00000000	88
2026.08.03	09:03:56.455			179235	11.00000000	56
2026.08.03	09:03:56.459			179230	8.00000000	88
2026.08.03	09:03:56.470			179225	3.00000000	88
2026.08.03	09:03:56.475			179225	13.00000000	88
2026.08.03	09:03:56.483			179220	7.00000000	88
2026.08.03	09:03:56.483			179225	14.00000000	88
2026.08.03	09:03:56.487			179220	25.00000000	88
2026.08.03	09:03:56.492			179225	4.00000000	88
2026.08.03	09:03:56.496			179220	10.00000000	88
